date_time,temperature,humidity,light
2025-10-13 08:08:00,24.86,73.65,1434.1
2025-10-13 08:09:00,24.2,75.05,1429.1
2025-10-13 08:10:00,25.06,73.6,1402.5
2025-10-13 08:11:00,24.85,73.56,1365.8
2025-10-13 08:12:00,25.16,73.05,1348.3
2025-10-13 08:13:00,24.85,73.29,1390.0
2025-10-13 08:14:00,24.87,73.56,1498.3
2025-10-13 08:15:00,24.64,74.06,1653.3
2025-10-13 08:16:00,25.07,73.39,1799.9
2025-10-13 08:17:00,25.57,71.98,1879.1
2025-10-13 08:18:00,24.85,73.31,1915.8
2025-10-13 08:19:00,25.34,72.08,1949.1
2025-10-13 08:20:00,24.86,73.44,2012.4
2025-10-13 08:21:00,24.99,72.97,2009.9
2025-10-13 08:22:00,25.6,71.87,2014.9
2025-10-13 08:23:00,25.19,72.19,2050.8
2025-10-13 08:24:00,25.1,73.22,1966.6
2025-10-13 08:25:00,24.97,72.53,2007.4
2025-10-13 08:26:00,24.58,74.11,2055.8
2025-10-13 08:27:00,25.4,72.14,2091.6
2025-10-13 08:28:00,25.23,71.99,2077.5
2025-10-13 08:29:00,24.66,73.62,2040.8
2025-10-13 08:30:00,24.79,74.01,2015.8
2025-10-13 08:31:00,25.27,72.33,1851.6
2025-10-13 08:32:00,25.1,73.01,1680.8
2025-10-13 08:33:00,25.81,71.04,1549.1
2025-10-13 08:34:00,25.17,72.51,1445.0
2025-10-13 08:35:00,25.81,71.56,1343.3
2025-10-13 08:36:00,25.77,71.12,1264.1
2025-10-13 08:37:00,26.1,70.97,1208.3
2025-10-13 08:38:00,25.86,71.53,1140.0
2025-10-13 08:39:00,25.67,71.79,1059.1
2025-10-13 08:40:00,25.55,72.06,986.6
2025-10-13 08:41:00,26.39,70.55,933.3
2025-10-13 08:42:00,25.96,71.54,904.9
2025-10-13 08:43:00,25.77,71.98,863.3
2025-10-13 08:44:00,25.3,72.66,829.1
2025-10-13 08:45:00,25.81,71.8,842.4
2025-10-13 08:46:00,26.06,71.01,899.9
2025-10-13 08:47:00,26.12,71.08,993.3
2025-10-13 08:48:00,25.72,71.94,1080.8
2025-10-13 08:49:00,25.85,71.87,1080.8
2025-10-13 08:50:00,26.13,71.6,1005.8
2025-10-13 08:51:00,26.33,70.89,934.1
2025-10-13 08:52:00,26.36,70.64,933.3
2025-10-13 08:53:00,25.58,72.26,1011.6
2025-10-13 08:54:00,25.33,73.22,1123.3
2025-10-13 08:55:00,25.14,73.5,1195.8
2025-10-13 08:56:00,26.2,71.24,1217.5
2025-10-13 08:57:00,25.17,72.99,1160.0
2025-10-13 08:58:00,25.52,72.51,1042.5
2025-10-13 08:59:00,25.72,72.44,932.4
2025-10-13 09:00:00,25.48,72.67,881.6
2025-10-13 09:01:00,25.3,73.11,915.8
2025-10-13 09:02:00,25.17,73.44,1068.3
2025-10-13 09:03:00,25.6,72.65,1308.3
2025-10-13 09:04:00,25.16,73.94,1554.9
2025-10-13 09:05:00,25.99,72.01,1746.6
2025-10-13 09:06:00,25.81,72.3,1855.8
2025-10-13 09:07:00,25.1,73.78,1870.8
2025-10-13 09:08:00,25.62,72.97,1860.8
2025-10-13 09:09:00,25.68,72.75,1886.6
2025-10-13 09:10:00,25.75,72.83,1974.9
2025-10-13 09:11:00,25.68,72.87,2090.8
2025-10-13 09:12:00,25.26,73.74,2197.5
2025-10-13 09:13:00,25.99,72.37,2296.6
2025-10-13 09:14:00,25.92,71.81,2320.0
2025-10-13 09:15:00,25.86,72.42,2259.1
2025-10-13 09:16:00,26.09,72.0,2044.1
2025-10-13 09:17:00,26.78,70.15,1897.4
2025-10-13 09:18:00,26.74,69.99,1863.3
2025-10-13 09:19:00,27.01,69.54,1917.4
2025-10-13 09:20:00,26.91,69.94,2042.4
2025-10-13 09:21:00,26.92,69.66,2142.5
2025-10-13 09:22:00,26.73,70.71,2149.1
2025-10-13 09:23:00,26.98,70.12,2105.8
2025-10-13 09:24:00,26.81,69.81,2047.4
2025-10-13 09:25:00,27.18,69.98,1989.9
2025-10-13 09:26:00,27.46,69.23,1970.8
2025-10-13 09:27:00,27.16,69.57,1970.8
2025-10-13 09:28:00,27.06,69.44,1930.8
2025-10-13 09:29:00,26.92,69.94,1824.1
2025-10-13 09:30:00,27.43,69.22,1693.3
2025-10-13 09:31:00,27.57,68.89,
2025-10-13 09:32:00,27.26,69.15,
2025-10-13 09:33:00,27.23,69.35,
2025-10-13 09:34:00,27.8,68.44,
2025-10-13 09:35:00,27.76,68.71,
2025-10-13 09:36:00,28.05,67.87,
2025-10-13 09:37:00,28.09,67.92,
2025-10-13 09:38:00,27.96,67.99,
2025-10-13 09:39:00,27.63,69.03,
2025-10-13 09:40:00,27.73,68.62,
2025-10-13 09:41:00,27.5,68.91,
2025-10-13 09:42:00,27.74,69.26,
2025-10-13 09:44:00,27.98,68.51,
2025-10-13 09:44:00,28.0,67.99,
2025-10-13 09:46:00,27.59,69.12,
2025-10-13 09:47:00,27.94,68.01,2077.5
2025-10-13 09:48:00,28.26,67.83,2010.8
2025-10-13 09:49:00,27.87,67.62,1854.9
2025-10-13 09:50:00,28.04,67.47,1672.4
2025-10-13 09:51:00,28.39,67.57,1614.9
2025-10-13 09:52:00,28.64,66.82,1664.1
2025-10-13 09:53:00,28.28,67.22,1688.3
2025-10-13 09:54:00,28.25,67.37,1659.9
2025-10-13 09:55:00,28.04,67.48,1646.6
2025-10-13 09:56:00,27.73,68.47,1641.6
2025-10-13 09:57:00,28.53,67.44,1618.3
2025-10-13 09:58:00,28.57,67.06,1576.6
2025-10-13 09:59:00,28.39,67.39,1522.5
2025-10-13 10:00:00,28.34,67.55,1472.5
2025-10-13 10:01:00,28.01,67.89,1420.8
2025-10-13 10:02:00,28.0,67.92,1360.8
2025-10-13 10:03:00,27.93,68.12,1284.1
2025-10-13 10:04:00,28.09,68.19,1200.8
2025-10-13 10:05:00,28.19,68.01,1115.8
2025-10-13 10:06:00,28.73,66.35,1025.0
2025-10-13 10:07:00,28.12,67.94,924.1
2025-10-13 10:08:00,27.98,67.98,834.9
2025-10-13 10:09:00,28.41,67.71,795.8
2025-10-13 10:10:00,27.93,68.3,799.9
2025-10-13 10:11:00,28.34,67.35,797.4
2025-10-13 10:12:00,28.32,67.62,789.9
2025-10-13 10:13:00,28.26,67.58,774.1
2025-10-13 10:14:00,27.57,69.36,753.3
2025-10-13 10:15:00,28.42,67.79,735.0
2025-10-13 10:16:00,28.51,67.72,701.6
2025-10-13 10:17:00,27.49,69.67,690.8
2025-10-13 10:18:00,27.77,69.69,713.3
2025-10-13 10:19:00,27.9,68.93,724.1
2025-10-13 10:20:00,28.09,68.62,688.3
2025-10-13 10:21:00,27.74,69.9,612.5
2025-10-13 10:22:00,27.8,69.78,513.3
2025-10-13 10:23:00,27.57,70.29,412.4
2025-10-13 10:24:00,27.53,70.36,339.1
2025-10-13 10:25:00,27.13,71.12,290.8
2025-10-13 10:26:00,27.46,71.0,260.0
2025-10-13 10:27:00,27.43,71.01,249.1
2025-10-13 10:28:00,27.31,71.24,262.5
2025-10-13 10:29:00,27.01,71.82,300.0
2025-10-13 10:30:00,26.73,72.62,278.3
2025-10-13 10:31:00,26.8,72.66,190.0
2025-10-13 10:32:00,26.67,73.42,142.5
2025-10-13 10:33:00,26.92,72.4,152.5
2025-10-13 10:34:00,27.05,72.26,169.1
2025-10-13 10:35:00,26.39,73.76,171.6
2025-10-13 10:36:00,26.36,74.01,167.5
2025-10-13 10:37:00,26.32,74.29,171.6
2025-10-13 10:38:00,26.67,73.08,196.6
2025-10-13 10:39:00,25.96,75.04,260.0
2025-10-13 10:40:00,25.95,75.06,380.8
2025-10-13 10:41:00,25.55,76.26,472.4
2025-10-13 10:42:00,25.37,76.83,573.3
2025-10-13 10:43:00,25.06,77.31,685.0
2025-10-13 10:44:00,25.52,76.6,658.3
2025-10-13 10:45:00,24.99,77.75,642.5
2025-10-13 10:46:00,25.02,77.9,660.0
2025-10-13 10:47:00,25.78,76.44,651.6
2025-10-13 10:48:00,25.44,77.0,670.0
2025-10-13 10:49:00,25.27,77.12,693.3
2025-10-13 10:50:00,25.54,77.0,712.5
2025-10-13 10:51:00,25.61,76.87,743.3
2025-10-13 10:52:00,26.41,74.54,804.1
2025-10-13 10:53:00,26.02,75.68,889.1
2025-10-13 10:54:00,26.22,75.41,1071.6
2025-10-13 10:55:00,26.81,73.47,1187.5
2025-10-13 10:56:00,26.08,75.44,1155.0
2025-10-13 10:57:00,25.84,76.51,1139.1
2025-10-13 10:58:00,25.84,76.69,1127.5
2025-10-13 10:59:00,26.46,75.69,1112.5
2025-10-13 11:00:00,26.08,75.9,1095.8
2025-10-13 11:01:00,25.92,76.64,1055.0
2025-10-13 11:02:00,26.83,74.17,990.8
2025-10-13 11:03:00,26.77,74.57,908.3
2025-10-13 11:04:00,26.98,74.44,803.3
2025-10-13 11:05:00,26.36,75.44,629.1
2025-10-13 11:06:00,26.29,75.81,578.3
2025-10-13 11:07:00,26.58,75.42,638.3
2025-10-13 11:08:00,26.71,75.33,783.3
2025-10-13 11:09:00,26.73,74.67,897.4
2025-10-13 11:10:00,27.03,73.87,887.4
2025-10-13 11:11:00,26.56,75.47,844.1
2025-10-13 11:12:00,26.48,75.76,755.8
2025-10-13 11:13:00,27.18,74.18,691.6
2025-10-13 11:14:00,26.53,75.54,645.8
2025-10-13 11:15:00,26.65,75.15,669.1
2025-10-13 11:16:00,27.36,73.64,741.6
2025-10-13 11:17:00,27.12,73.99,824.1
2025-10-13 11:18:00,27.59,72.83,894.1
2025-10-13 11:19:00,27.54,72.69,923.3
2025-10-13 11:20:00,27.7,72.6,910.8
2025-10-13 11:21:00,27.33,73.51,912.4
2025-10-13 11:22:00,27.47,73.69,945.8
2025-10-13 11:23:00,27.5,73.0,1053.3
2025-10-13 11:24:00,27.7,73.17,1209.1
2025-10-13 11:25:00,27.22,74.15,1356.6
2025-10-13 11:26:00,27.31,73.74,1597.4
2025-10-13 11:27:00,27.78,72.68,1887.4
2025-10-13 11:28:00,27.97,72.57,1978.3
2025-10-13 11:29:00,28.09,72.36,1904.9
2025-10-13 11:30:00,28.19,71.69,1693.3
2025-10-13 11:31:00,28.21,71.67,1364.1
2025-10-13 11:32:00,28.31,71.68,1110.0
2025-10-13 11:33:00,28.31,71.98,944.1
2025-10-13 11:34:00,28.34,71.86,814.9
2025-10-13 11:35:00,28.41,71.74,684.1
2025-10-13 11:36:00,28.42,71.55,580.0
2025-10-13 11:37:00,28.44,71.62,550.0
2025-10-13 11:38:00,28.44,71.56,570.8
2025-10-13 11:39:00,28.45,71.78,539.1
2025-10-13 11:40:00,28.49,71.4,523.3
2025-10-13 11:41:00,28.52,71.22,541.6
2025-10-13 11:42:00,28.52,71.35,546.6
2025-10-13 11:43:00,28.52,71.4,523.3
2025-10-13 11:44:00,28.53,71.61,540.0
2025-10-13 11:45:00,28.53,71.23,592.5
2025-10-13 11:46:00,28.55,70.75,565.8
2025-10-13 11:47:00,28.42,70.87,504.9
2025-10-13 11:48:00,28.28,71.44,505.8
2025-10-13 11:49:00,28.25,71.44,509.9
2025-10-13 11:50:00,28.41,71.24,489.9
2025-10-13 11:51:00,28.52,71.58,465.8
2025-10-13 11:52:00,28.57,71.64,488.3
2025-10-13 11:53:00,28.56,71.8,566.6
2025-10-13 11:54:00,28.57,72.03,657.5
2025-10-13 11:55:00,28.57,72.03,767.5
2025-10-13 11:56:00,28.62,72.08,987.4
2025-10-13 11:57:00,28.57,72.01,1272.5
2025-10-13 11:58:00,28.62,71.8,1487.5
2025-10-13 11:59:00,28.67,71.75,1570.8
2025-10-13 12:00:00,28.6,71.94,1537.4
2025-10-13 12:01:00,28.67,71.78,1385.0
2025-10-13 12:02:00,28.64,71.79,1300.0
2025-10-13 12:03:00,28.74,71.94,1377.5
2025-10-13 12:04:00,28.76,72.12,1475.0
2025-10-13 12:05:00,28.82,72.12,1569.1
2025-10-13 12:06:00,28.83,71.98,1714.1
2025-10-13 12:07:00,28.87,71.87,1596.6
2025-10-13 12:08:00,28.9,71.58,1210.0
2025-10-13 12:09:00,28.9,71.15,925.8
2025-10-13 12:10:00,28.96,71.21,831.6
2025-10-13 12:11:00,28.94,71.32,840.8
2025-10-13 12:12:00,28.99,71.35,885.8
2025-10-13 12:13:00,29.0,71.72,910.8
2025-10-13 12:14:00,28.99,71.81,958.3
2025-10-13 12:15:00,28.97,71.76,1067.5
2025-10-13 12:16:00,29.03,71.15,1201.6
2025-10-13 12:17:00,29.07,71.03,1331.6
2025-10-13 12:18:00,29.08,71.11,1425.8
2025-10-13 12:19:00,29.11,71.1,1372.5
2025-10-13 12:20:00,29.17,71.26,1252.5
2025-10-13 12:21:00,29.18,71.21,1125.0
2025-10-13 12:22:00,29.2,71.29,1000.8
2025-10-13 12:23:00,29.21,71.33,952.4
2025-10-13 12:24:00,29.22,71.32,883.3
2025-10-13 12:25:00,29.22,71.08,777.4
2025-10-13 12:26:00,29.24,71.17,743.3
2025-10-13 12:27:00,29.25,70.92,779.1
2025-10-13 12:28:00,29.24,70.94,864.1
2025-10-13 12:29:00,29.25,70.76,935.8
2025-10-13 12:30:00,29.29,70.36,972.4
2025-10-13 12:31:00,29.31,70.33,964.9
2025-10-13 12:32:00,29.32,70.25,934.1
2025-10-13 12:33:00,29.35,70.19,873.3
2025-10-13 12:34:00,29.35,70.29,843.3
2025-10-13 12:35:00,29.39,70.3,900.8
2025-10-13 12:36:00,29.38,70.44,1051.6
2025-10-13 12:37:00,29.41,70.23,1141.6
2025-10-13 12:38:00,29.42,70.1,1059.1
2025-10-13 12:39:00,29.41,70.15,914.1
2025-10-13 12:40:00,29.47,70.61,864.9
2025-10-13 12:41:00,29.44,70.93,889.1
2025-10-13 12:42:00,29.44,70.57,896.6
2025-10-13 12:43:00,29.45,70.14,909.1
2025-10-13 12:44:00,29.48,70.14,924.1
2025-10-13 12:45:00,29.47,70.35,925.8
2025-10-13 12:46:00,29.52,70.23,863.3
2025-10-13 12:47:00,29.51,70.4,771.6
2025-10-13 12:48:00,29.51,70.69,714.1
2025-10-13 12:49:00,29.51,70.64,715.8
2025-10-13 12:50:00,29.52,70.64,751.6
2025-10-13 12:51:00,29.51,70.44,776.6
2025-10-13 12:52:00,29.49,70.57,811.6
2025-10-13 12:53:00,29.52,70.66,841.6
2025-10-13 12:54:00,29.54,70.51,774.9
2025-10-13 12:55:00,29.52,70.46,652.5
2025-10-13 12:56:00,29.54,70.73,545.8
2025-10-13 12:57:00,29.48,71.0,504.9
2025-10-13 12:58:00,29.49,70.81,518.3
2025-10-13 12:59:00,29.49,70.83,540.0
2025-10-13 13:00:00,29.54,71.04,570.8
2025-10-13 13:01:00,29.52,71.0,628.3
2025-10-13 13:02:00,29.52,71.08,652.5
2025-10-13 13:03:00,29.54,70.94,675.8
2025-10-13 13:04:00,29.54,71.0,736.6
2025-10-13 13:05:00,29.51,70.93,835.8
2025-10-13 13:06:00,29.54,70.86,868.3
2025-10-13 13:07:00,29.55,70.83,799.9
2025-10-13 13:08:00,29.55,70.81,760.8
2025-10-13 13:09:00,29.54,71.08,747.5
2025-10-13 13:10:00,29.52,71.11,715.8
2025-10-13 13:11:00,29.54,71.08,710.8
2025-10-13 13:12:00,29.54,71.05,694.1
2025-10-13 13:13:00,,70.85,647.5
2025-10-13 13:14:00,,71.12,625.0
2025-10-13 13:15:00,,71.33,602.5
2025-10-13 13:16:00,,71.46,552.5
2025-10-13 13:17:00,,71.35,508.3
2025-10-13 13:18:00,,71.57,493.3
2025-10-13 13:19:00,,71.64,501.6
2025-10-13 13:20:00,,71.5,501.6
2025-10-13 13:21:00,,71.76,469.1
2025-10-13 13:22:00,,72.05,468.3
2025-10-13 13:23:00,,72.21,597.5
2025-10-13 13:24:00,,72.14,838.3
2025-10-13 13:25:00,,72.12,918.3
2025-10-13 13:26:00,,72.22,856.6
2025-10-13 13:27:00,,72.18,810.8
2025-10-13 13:28:00,29.45,72.07,747.5
2025-10-13 13:29:00,29.48,72.35,802.4
2025-10-13 13:30:00,29.47,72.5,849.1
2025-10-13 13:31:00,29.38,72.68,791.6
2025-10-13 13:32:00,29.32,72.33,717.5
2025-10-13 13:33:00,29.47,72.5,634.1
2025-10-13 13:34:00,29.47,72.33,599.1
2025-10-13 13:35:00,29.37,71.78,565.8
2025-10-13 13:36:00,29.28,71.87,519.1
2025-10-13 13:37:00,29.22,72.58,529.1
2025-10-13 13:38:00,28.96,73.06,582.5
2025-10-13 13:39:00,29.24,71.58,665.8
2025-10-13 13:40:00,29.27,71.51,817.4
2025-10-13 13:41:00,29.21,71.73,896.6
2025-10-13 13:42:00,29.25,71.5,914.9
2025-10-13 13:43:00,29.21,71.44,939.9
2025-10-13 13:44:00,29.15,71.71,1020.8
2025-10-13 13:45:00,29.21,71.8,1087.5
2025-10-13 13:46:00,29.24,71.8,1170.8
2025-10-13 13:47:00,28.8,71.85,1291.6
2025-10-13 13:48:00,29.01,71.54,1427.5
2025-10-13 13:49:00,28.91,71.65,1584.9
2025-10-13 13:50:00,28.79,71.99,1485.0
2025-10-13 13:51:00,29.07,71.51,1404.1
2025-10-13 13:52:00,29.1,71.42,1480.8
2025-10-13 13:53:00,29.01,71.49,1594.9
2025-10-13 13:54:00,29.04,71.44,1577.4
2025-10-13 13:55:00,28.63,71.87,1170.8
2025-10-13 13:56:00,28.9,71.41,806.6
2025-10-13 13:57:00,28.96,70.94,620.0
2025-10-13 13:58:00,29.1,70.4,560.0
2025-10-13 13:59:00,28.73,70.46,566.6
2025-10-13 14:00:00,28.86,70.54,592.5
2025-10-13 14:01:00,28.79,70.5,574.1
2025-10-13 14:02:00,28.99,70.55,518.3
2025-10-13 14:03:00,28.94,70.64,528.3
2025-10-13 14:04:00,28.9,70.67,654.1
2025-10-13 14:05:00,28.63,70.87,831.6
2025-10-13 14:06:00,28.53,71.11,952.4
2025-10-13 14:07:00,28.74,70.75,961.6
2025-10-13 14:08:00,28.8,70.73,853.3
2025-10-13 14:09:00,28.79,70.83,877.4
2025-10-13 14:10:00,28.84,70.78,1011.6
2025-10-13 14:11:00,28.77,70.75,1123.3
2025-10-13 14:12:00,28.91,70.46,1205.0
2025-10-13 14:13:00,28.86,70.62,1221.6
2025-10-13 14:14:00,28.67,70.75,1160.8
2025-10-13 14:15:00,28.9,70.32,1107.5
2025-10-13 14:16:00,28.91,70.12,1165.0
2025-10-13 14:17:00,28.97,70.36,1233.3
2025-10-13 14:18:00,29.0,70.24,1233.3
2025-10-13 14:19:00,28.83,70.44,1185.8
2025-10-13 14:20:00,28.31,71.96,1045.0
2025-10-13 14:21:00,28.6,71.41,925.8
2025-10-13 14:22:00,28.64,71.12,837.4
2025-10-13 14:23:00,28.45,71.35,746.6
2025-10-13 14:24:00,28.9,70.62,706.6
2025-10-13 14:25:00,28.96,70.29,727.5
2025-10-13 14:26:00,28.67,70.75,751.6
2025-10-13 14:27:00,28.82,70.33,826.6
2025-10-13 14:28:00,28.57,70.83,944.9
2025-10-13 14:29:00,28.64,71.06,1087.5
2025-10-13 14:30:00,28.59,71.12,1185.0
2025-10-13 14:31:00,28.84,70.53,1367.5
2025-10-13 14:32:00,28.96,70.24,1544.9
2025-10-13 14:33:00,28.76,70.36,1724.1
2025-10-13 14:34:00,28.86,70.47,1716.6
2025-10-13 14:35:00,28.73,70.73,1545.8
2025-10-13 14:36:00,28.44,71.28,1266.6
2025-10-13 14:37:00,28.67,70.97,909.1
2025-10-13 14:38:00,28.7,71.3,758.3
2025-10-13 14:39:00,28.93,70.69,794.1
2025-10-13 14:40:00,29.12,70.23,906.6
2025-10-13 14:41:00,29.14,70.33,955.8
2025-10-13 14:42:00,28.84,70.33,1001.6
2025-10-13 14:43:00,29.03,70.01,859.1
2025-10-13 14:44:00,29.1,69.82,693.3
2025-10-13 14:45:00,28.97,70.17,619.1
2025-10-13 14:46:00,29.07,69.99,578.3
2025-10-13 14:47:00,28.82,70.51,565.8
2025-10-13 14:48:00,29.11,70.1,585.0
2025-10-13 14:49:00,29.03,70.18,643.3
2025-10-13 14:50:00,29.12,70.01,790.8
2025-10-13 14:51:00,29.04,69.87,902.4
2025-10-13 14:52:00,29.14,69.76,850.8
2025-10-13 14:53:00,28.62,70.57,881.6
2025-10-13 14:54:00,29.06,69.76,989.1
2025-10-13 14:55:00,29.04,69.69,1091.6
2025-10-13 14:56:00,28.7,70.47,1216.6
2025-10-13 14:57:00,29.04,70.08,1137.5
2025-10-13 14:58:00,28.67,70.3,848.3
2025-10-13 14:59:00,28.12,71.85,655.0
2025-10-13 15:00:00,28.18,71.72,718.3
2025-10-13 15:01:00,28.28,71.14,966.6
2025-10-13 15:02:00,28.41,71.87,1080.0
2025-10-13 15:03:00,28.72,71.12,969.1
2025-10-13 15:04:00,29.11,69.9,892.4
2025-10-13 15:05:00,28.99,70.08,985.8
2025-10-13 15:06:00,29.14,69.87,1066.6
2025-10-13 15:07:00,29.21,69.79,923.3
2025-10-13 15:08:00,29.27,69.43,789.1
2025-10-13 15:09:00,29.2,69.54,757.5
2025-10-13 15:10:00,28.74,70.22,762.5
2025-10-13 15:11:00,28.62,70.49,848.3
2025-10-13 15:12:00,28.64,70.48,937.4
2025-10-13 15:13:00,28.66,70.54,1035.8
2025-10-13 15:14:00,28.55,70.67,1049.1
2025-10-13 15:15:00,28.84,70.49,1034.1
2025-10-13 15:16:00,28.97,69.71,909.9
2025-10-13 15:17:00,28.8,70.48,894.9
2025-10-13 15:18:00,28.35,71.14,937.4
2025-10-13 15:19:00,28.32,71.62,967.4
2025-10-13 15:20:00,28.62,70.81,877.4
2025-10-13 15:21:00,28.62,70.65,808.3
2025-10-13 15:22:00,28.17,71.55,842.4
2025-10-13 15:23:00,28.46,70.69,886.6
2025-10-13 15:24:00,28.74,70.17,844.9
2025-10-13 15:25:00,28.55,70.64,786.6
2025-10-13 15:26:00,28.57,70.83,776.6
2025-10-13 15:27:00,28.97,69.79,725.8
2025-10-13 15:28:00,28.64,70.58,665.8
2025-10-13 15:29:00,28.6,70.81,684.1
2025-10-13 15:30:00,28.69,70.08,779.1
2025-10-13 15:31:00,28.17,71.61,890.8
2025-10-13 15:32:00,28.62,70.94,811.6
2025-10-13 15:33:00,28.44,70.14,742.5
2025-10-13 15:34:00,28.57,69.94,741.6
2025-10-13 15:35:00,27.97,71.83,776.6
2025-10-13 15:36:00,27.91,72.25,859.1
2025-10-13 15:37:00,28.45,70.51,850.8
2025-10-13 15:38:00,28.67,70.28,796.6
2025-10-13 15:39:00,28.93,69.82,746.6
2025-10-13 15:40:00,29.0,69.37,705.0
2025-10-13 15:41:00,29.03,69.51,690.8
2025-10-13 15:42:00,29.01,69.5,729.1
2025-10-13 15:43:00,29.04,69.61,812.4
2025-10-13 15:44:00,29.11,69.87,874.9
2025-10-13 15:45:00,28.91,69.96,864.1
2025-10-13 15:46:00,28.87,70.62,868.3
2025-10-13 15:47:00,28.89,70.14,950.8
2025-10-13 15:48:00,28.89,70.26,1061.6
2025-10-13 15:49:00,28.99,69.8,1127.5
2025-10-13 15:50:00,28.76,70.89,1260.8
2025-10-13 15:51:00,28.97,69.86,1526.6
2025-10-13 15:52:00,29.14,69.72,1728.3
2025-10-13 15:53:00,29.14,69.19,1810.8
